BookID,Title,Author,YearPublished,Genre,Price,CopiesAvailable,Rating
8066,Pride and Prejudice,George Orwell,2010,Biography,976,4,8.4
8067,To Kill a Mockingbird,Herman Melville,2011,Science Fiction,212,15,4.3
8068,Jane Eyre,Harper Lee,1904,Classic,718,19,3.1
8069,Jane Eyre,Charlotte Bronte,1949,Biography,308,10,5.6
8070,The Odyssey,Jane Austen,1998,Science Fiction,775,14,7.1
8071,To Kill a Mockingbird,James Joyce,1979,Horror,397,16,0.2
8072,Moby Dick,F. Scott Fitzgerald,2021,Mystery,477,13,1.1
8073,The Catcher in the Rye,Harper Lee,1931,Romance,425,16,4.6
8074,Jane Eyre,Jane Austen,1979,Science Fiction,882,20,8.1
8075,Jane Eyre,Leo Tolstoy,1931,Mystery,927,2,3.4
8076,Ulysses,F. Scott Fitzgerald,1963,Mystery,790,17,8
8077,The Catcher in the Rye,James Joyce,1901,Adventure,113,18,2.3
8078,To Kill a Mockingbird,Leo Tolstoy,2007,Fantasy,182,11,3.1
8079,Pride and Prejudice,Jane Austen,2011,Romance,629,13,4
8080,1984,Charlotte Bronte,1973,Romance,536,5,4.7
8081,War and Peace,Leo Tolstoy,2005,Classic,667,16,0.4
8082,War and Peace,J.D. Salinger,1946,Fantasy,187,5,3.9
8083,The Catcher in the Rye,Charlotte Bronte,1981,Drama,942,17,5.3
8084,War and Peace,James Joyce,1967,Romance,431,1,7.7
8085,Pride and Prejudice,J.D. Salinger,1902,Adventure,658,12,2.1
8086,Jane Eyre,F. Scott Fitzgerald,1951,Fiction,991,19,5.8
8087,Ulysses,Leo Tolstoy,2021,Horror,226,4,9.6
8088,The Catcher in the Rye,Jane Austen,2002,Adventure,250,20,2.3
8089,Ulysses,Harper Lee,2013,Biography,780,5,2.6
8090,The Catcher in the Rye,J.D. Salinger,2021,Fantasy,889,15,7.8
8091,The Catcher in the Rye,George Orwell,1957,Fantasy,269,16,5.9
8092,1984,Herman Melville,2019,Biography,392,17,5.5
8093,Moby Dick,Charlotte Bronte,2014,Fantasy,758,3,1.8
8094,Ulysses,Leo Tolstoy,1938,Fantasy,343,19,6.4
8095,The Great Gatsby,George Orwell,1900,Romance,514,13,7.5
8096,Pride and Prejudice,Harper Lee,1904,Classic,112,5,0.5
8097,The Odyssey,Charlotte Bronte,1996,Horror,233,1,4.8
8098,To Kill a Mockingbird,Herman Melville,1994,Biography,301,19,9.6
8099,The Catcher in the Rye,Jane Austen,1962,Horror,878,14,5.9
8100,The Great Gatsby,Leo Tolstoy,1981,Fiction,389,7,7.8
8101,Moby Dick,Homer,2020,Fiction,978,4,5.2
8102,1984,Herman Melville,1971,Classic,957,3,4.4
8103,To Kill a Mockingbird,Herman Melville,1972,Classic,982,19,0.7
8104,The Catcher in the Rye,Charlotte Bronte,1961,Adventure,168,15,7.8
8105,The Great Gatsby,Leo Tolstoy,1955,Fantasy,510,12,2.5
8106,1984,Leo Tolstoy,1979,Fantasy,226,5,8.1
8107,Moby Dick,J.D. Salinger,2021,Mystery,767,11,7.7
8108,Ulysses,Herman Melville,1953,Fantasy,656,19,8.8
8109,1984,Homer,2017,Romance,902,13,1.2
8110,Pride and Prejudice,F. Scott Fitzgerald,1926,Biography,612,4,7.5
8111,The Odyssey,Herman Melville,2005,Romance,552,12,2
8112,Jane Eyre,Homer,1988,Drama,641,18,3.8
8113,Moby Dick,Jane Austen,1963,Fiction,676,15,9.3
8114,Pride and Prejudice,F. Scott Fitzgerald,1964,Biography,136,20,0.7
8115,Jane Eyre,James Joyce,1982,Science Fiction,255,2,8.6
8116,War and Peace,F. Scott Fitzgerald,1909,Fantasy,122,18,5.1
8117,Moby Dick,F. Scott Fitzgerald,1907,Drama,922,9,9.2
8118,1984,Jane Austen,1999,Fantasy,794,14,7.5
8119,Jane Eyre,Homer,1923,Science Fiction,436,1,1.5
8120,Jane Eyre,Charlotte Bronte,1956,Fiction,796,5,3.3
8121,The Odyssey,Leo Tolstoy,1908,Romance,693,12,0.2
8122,Moby Dick,Leo Tolstoy,1990,Horror,219,11,0.1
8123,The Odyssey,George Orwell,1988,Adventure,552,17,5.8
8124,To Kill a Mockingbird,J.D. Salinger,1978,Horror,941,12,5.8
8125,The Odyssey,Herman Melville,1955,Romance,630,7,6
8126,Jane Eyre,Herman Melville,2000,Drama,817,9,8.8
8127,The Great Gatsby,Homer,1951,Romance,324,9,1.1
8128,Moby Dick,J.D. Salinger,2015,Adventure,213,4,7.7
8129,1984,George Orwell,2010,Fantasy,772,2,3.2
8130,The Catcher in the Rye,Charlotte Bronte,1904,Romance,384,12,7.1
8131,Pride and Prejudice,Leo Tolstoy,1919,Science Fiction,216,3,3
8132,The Great Gatsby,Herman Melville,1988,Adventure,261,19,2
8133,Jane Eyre,Leo Tolstoy,1982,Fiction,790,19,4.3
8134,War and Peace,Homer,2011,Drama,573,13,9.9
8135,Jane Eyre,Herman Melville,1984,Drama,753,1,7.5
8136,Jane Eyre,J.D. Salinger,1917,Horror,395,5,8.9
8137,The Odyssey,Jane Austen,1987,Drama,885,12,0.3
8138,The Catcher in the Rye,Charlotte Bronte,1951,Fiction,155,17,8.6
8139,1984,George Orwell,1921,Horror,540,7,7.4
8140,The Catcher in the Rye,George Orwell,2007,Fiction,993,15,1.1
8141,The Great Gatsby,James Joyce,1953,Drama,580,1,5.4
8142,To Kill a Mockingbird,George Orwell,1976,Adventure,899,5,4.8
8143,The Catcher in the Rye,Charlotte Bronte,1963,Horror,276,3,5.6
8144,Pride and Prejudice,Harper Lee,1962,Horror,437,5,3
8145,The Catcher in the Rye,J.D. Salinger,1975,Adventure,719,20,3
8146,The Great Gatsby,Charlotte Bronte,2001,Horror,991,9,0.7
8147,The Odyssey,Herman Melville,1929,Science Fiction,108,10,1.8
8148,Pride and Prejudice,Homer,2011,Biography,773,9,7.7
8149,To Kill a Mockingbird,Harper Lee,1910,Drama,210,19,9.3
8150,Jane Eyre,Homer,1931,Mystery,156,1,6.6
8151,1984,James Joyce,2001,Fiction,290,20,0.9
8152,The Great Gatsby,Harper Lee,1921,Science Fiction,366,15,3.1
8153,To Kill a Mockingbird,George Orwell,1983,Fantasy,741,2,6
8154,The Great Gatsby,Harper Lee,2012,Horror,525,9,8.7
8155,To Kill a Mockingbird,James Joyce,2012,Adventure,923,20,5
8156,Moby Dick,Leo Tolstoy,2008,Adventure,449,17,7.1
8157,Moby Dick,Harper Lee,1955,Biography,957,6,7.9
8158,Jane Eyre,Herman Melville,1927,Horror,271,10,2
8159,War and Peace,Jane Austen,1922,Romance,486,4,8.9
8160,1984,J.D. Salinger,1952,Fantasy,740,5,5.6
8161,Ulysses,George Orwell,1982,Science Fiction,246,12,10
8162,1984,James Joyce,1915,Horror,752,2,5.7
8163,The Catcher in the Rye,F. Scott Fitzgerald,1932,Fiction,340,19,2.4
8164,To Kill a Mockingbird,Leo Tolstoy,2020,Fiction,183,13,2.4
8165,1984,Harper Lee,1941,Romance,417,18,6.5
8166,The Great Gatsby,J.D. Salinger,2005,Fantasy,174,8,3.6
8167,Jane Eyre,George Orwell,1914,Drama,150,16,9.3
8168,Ulysses,James Joyce,2007,Fiction,242,4,2.4
8169,The Catcher in the Rye,J.D. Salinger,1925,Fiction,590,18,3.5
8170,Jane Eyre,Harper Lee,1963,Horror,833,16,2.9
8171,The Great Gatsby,Jane Austen,1906,Classic,653,17,2.4
8172,Ulysses,Jane Austen,1975,Classic,390,19,0.5
8173,Ulysses,Jane Austen,1903,Science Fiction,969,8,6.8
8174,Jane Eyre,James Joyce,1969,Drama,409,15,6.6
8175,Pride and Prejudice,James Joyce,1938,Fiction,578,9,8.9
8176,The Great Gatsby,George Orwell,1958,Mystery,953,6,6.5
8177,To Kill a Mockingbird,George Orwell,1962,Adventure,994,2,4.3
8178,Moby Dick,Herman Melville,1988,Fiction,1000,7,2.6
8179,The Great Gatsby,James Joyce,1970,Classic,345,13,2.5
8180,The Great Gatsby,Harper Lee,1988,Science Fiction,202,16,1.2
8181,1984,James Joyce,1987,Romance,845,9,7.4
8182,The Catcher in the Rye,J.D. Salinger,2003,Mystery,634,1,4.3
8183,Pride and Prejudice,Homer,1991,Horror,248,9,7.8
8184,The Great Gatsby,F. Scott Fitzgerald,1922,Classic,621,8,6
8185,Pride and Prejudice,Leo Tolstoy,1933,Fiction,632,7,1.2
8186,The Catcher in the Rye,Herman Melville,1905,Classic,997,20,5.3
8187,Moby Dick,Herman Melville,1914,Classic,821,11,5.7
8188,Ulysses,Leo Tolstoy,1996,Romance,475,9,6.3
8189,War and Peace,F. Scott Fitzgerald,2008,Fiction,303,3,5.6
8190,The Odyssey,F. Scott Fitzgerald,2015,Adventure,711,17,4.1
8191,To Kill a Mockingbird,J.D. Salinger,1927,Horror,727,19,0.7
8192,War and Peace,F. Scott Fitzgerald,1943,Fantasy,772,4,9.6
8193,To Kill a Mockingbird,George Orwell,1940,Biography,683,8,8.1
8194,The Catcher in the Rye,Herman Melville,1949,Science Fiction,176,14,8.3
8195,1984,F. Scott Fitzgerald,2016,Biography,867,6,1.9
8196,Jane Eyre,James Joyce,2018,Romance,777,8,0.9
8197,Jane Eyre,James Joyce,1907,Romance,321,9,4.3
8198,Jane Eyre,George Orwell,1971,Fiction,758,8,1.1
8199,War and Peace,Jane Austen,1993,Science Fiction,791,5,0.6
8200,The Great Gatsby,Harper Lee,1951,Fantasy,485,10,5.8
8201,The Great Gatsby,Harper Lee,1903,Romance,995,4,8.1
8202,War and Peace,Jane Austen,1941,Fantasy,667,3,4.9
8203,War and Peace,Homer,1951,Biography,720,4,10
8204,1984,George Orwell,1978,Mystery,913,18,1.3
8205,War and Peace,Herman Melville,2019,Adventure,744,13,2.8
8206,Jane Eyre,James Joyce,1954,Classic,186,5,4
8207,Pride and Prejudice,Homer,2000,Horror,805,11,1.4
8208,Moby Dick,George Orwell,2012,Mystery,882,5,4.9
8209,War and Peace,J.D. Salinger,1933,Classic,993,5,2.8
8210,Moby Dick,J.D. Salinger,1910,Fiction,498,7,3.2
8211,Ulysses,Homer,2008,Fantasy,925,19,8.4
8212,War and Peace,Harper Lee,1916,Mystery,693,9,6.8
8213,To Kill a Mockingbird,James Joyce,2010,Adventure,530,8,3
8214,To Kill a Mockingbird,Harper Lee,1909,Fiction,866,14,7.9
8215,The Catcher in the Rye,Charlotte Bronte,1943,Mystery,478,12,4.1
8216,The Odyssey,George Orwell,2017,Fantasy,791,17,7
8217,The Great Gatsby,James Joyce,1955,Drama,694,12,3
8218,The Catcher in the Rye,Charlotte Bronte,2005,Classic,966,2,6.5
8219,The Great Gatsby,Jane Austen,1977,Adventure,795,19,0.4
8220,The Catcher in the Rye,Charlotte Bronte,1907,Fantasy,977,9,1.8
8221,The Odyssey,Charlotte Bronte,1922,Romance,392,18,5.3
8222,Ulysses,Homer,1906,Adventure,422,18,9.4
8223,Pride and Prejudice,Jane Austen,1901,Horror,818,10,2.5
8224,Ulysses,F. Scott Fitzgerald,1960,Fiction,751,9,2.6
8225,War and Peace,Leo Tolstoy,2003,Science Fiction,933,9,0.1
8226,War and Peace,Charlotte Bronte,1911,Horror,313,20,5.2
8227,Pride and Prejudice,Charlotte Bronte,1998,Horror,292,20,9.6
8228,Ulysses,Herman Melville,1925,Science Fiction,823,12,4.2
8229,Ulysses,Homer,1933,Classic,188,9,7.9
8230,Ulysses,George Orwell,2008,Classic,408,15,1.3
8231,1984,Homer,1933,Mystery,825,7,8.1
8232,Moby Dick,Jane Austen,2017,Science Fiction,134,8,4.5
8233,The Great Gatsby,Leo Tolstoy,1986,Classic,722,5,6.1
8234,War and Peace,F. Scott Fitzgerald,1951,Mystery,955,6,0.3
8235,The Great Gatsby,Herman Melville,1986,Drama,988,11,4.9
8236,To Kill a Mockingbird,Herman Melville,1983,Adventure,981,12,10
8237,The Catcher in the Rye,Jane Austen,1927,Science Fiction,503,17,2.1
8238,Pride and Prejudice,J.D. Salinger,1954,Drama,826,16,7.8
8239,1984,Jane Austen,1912,Fantasy,246,5,5.2
8240,To Kill a Mockingbird,F. Scott Fitzgerald,1944,Mystery,516,2,3.1
8241,To Kill a Mockingbird,Homer,2010,Classic,591,14,4.5
8242,The Odyssey,Herman Melville,2002,Drama,763,8,3.3
8243,Moby Dick,Charlotte Bronte,2008,Mystery,208,11,5.1
8244,Pride and Prejudice,Herman Melville,1981,Horror,226,14,4.1
8245,To Kill a Mockingbird,Charlotte Bronte,1967,Fiction,694,19,7.3
8246,Pride and Prejudice,Herman Melville,2010,Horror,511,15,0.9
8247,Ulysses,Jane Austen,2017,Romance,620,9,8.3
8248,Pride and Prejudice,James Joyce,1901,Classic,565,15,4.3
8249,1984,Leo Tolstoy,1997,Science Fiction,310,19,8.6
8250,Ulysses,Homer,2003,Drama,851,11,6.6
8251,To Kill a Mockingbird,Charlotte Bronte,1989,Classic,603,16,2.5
8252,Moby Dick,J.D. Salinger,1956,Fiction,644,8,8
8253,Pride and Prejudice,George Orwell,2001,Fantasy,367,8,4.8
8254,Pride and Prejudice,George Orwell,2005,Horror,837,2,4.7
8255,1984,Jane Austen,1988,Biography,329,5,9.2
8256,Pride and Prejudice,Leo Tolstoy,2009,Mystery,819,8,1
8257,The Odyssey,J.D. Salinger,2024,Romance,236,8,2.1
8258,Jane Eyre,Homer,1936,Fantasy,501,19,1.6
8259,The Odyssey,Leo Tolstoy,1944,Fantasy,446,1,8.2
8260,The Catcher in the Rye,Charlotte Bronte,1941,Drama,868,10,4.8
8261,The Great Gatsby,George Orwell,1926,Drama,727,1,5.9
8262,The Catcher in the Rye,Herman Melville,1902,Romance,450,4,5.7
8263,The Odyssey,Charlotte Bronte,1980,Drama,813,12,7.9
8264,Pride and Prejudice,J.D. Salinger,2024,Biography,127,7,6.7
8265,War and Peace,Jane Austen,1987,Adventure,818,18,3.5
8266,The Great Gatsby,Jane Austen,2006,Mystery,433,8,2.2
8267,Ulysses,Herman Melville,1945,Science Fiction,822,19,6
8268,Ulysses,Harper Lee,1957,Science Fiction,214,10,4.6
8269,The Odyssey,George Orwell,1945,Fantasy,969,7,1.5
8270,War and Peace,Charlotte Bronte,1930,Science Fiction,999,15,1.2
8271,Jane Eyre,Harper Lee,1915,Biography,463,7,1.4
8272,Moby Dick,Herman Melville,1996,Biography,514,6,9.1
8273,Moby Dick,Herman Melville,2009,Adventure,662,8,5.5
8274,Ulysses,Leo Tolstoy,2015,Science Fiction,325,3,2.2
8275,Jane Eyre,F. Scott Fitzgerald,1957,Mystery,697,18,8.5
8276,The Odyssey,Herman Melville,1983,Horror,349,5,8.2
8277,The Odyssey,F. Scott Fitzgerald,1928,Fiction,425,6,9.5
8278,To Kill a Mockingbird,Leo Tolstoy,1998,Biography,100,9,9.3
8279,To Kill a Mockingbird,J.D. Salinger,1918,Fiction,351,3,3.9
8280,To Kill a Mockingbird,F. Scott Fitzgerald,1924,Mystery,900,16,10
8281,The Odyssey,Homer,1956,Fantasy,624,19,2
8282,The Odyssey,F. Scott Fitzgerald,1984,Horror,550,16,7.7
8283,Moby Dick,James Joyce,1907,Fiction,873,1,3.2
8284,Ulysses,Harper Lee,1972,Horror,829,9,3.6
8285,Pride and Prejudice,George Orwell,1985,Classic,157,20,6.7
8286,The Great Gatsby,Harper Lee,2023,Drama,569,13,6.8
8287,The Odyssey,Harper Lee,1921,Horror,581,12,4.8
8288,To Kill a Mockingbird,George Orwell,1926,Horror,348,13,1.6
8289,Moby Dick,George Orwell,1911,Science Fiction,724,11,3.3
8290,To Kill a Mockingbird,F. Scott Fitzgerald,1963,Science Fiction,926,4,3.5
8291,Pride and Prejudice,Homer,1979,Mystery,569,9,7.1
8292,Pride and Prejudice,Herman Melville,1998,Romance,423,4,3.9
8293,The Great Gatsby,Harper Lee,1979,Fiction,398,17,4.9
8294,The Great Gatsby,F. Scott Fitzgerald,1966,Mystery,196,9,1.9
8295,1984,J.D. Salinger,1930,Classic,689,10,4.8
8296,Jane Eyre,J.D. Salinger,1961,Drama,871,9,1.3
8297,The Catcher in the Rye,Harper Lee,1904,Fantasy,484,1,8.7
8298,Pride and Prejudice,Jane Austen,1904,Fantasy,728,10,8.2
8299,The Odyssey,Harper Lee,1913,Classic,881,4,9.7
8300,Jane Eyre,J.D. Salinger,1999,Drama,468,14,9.1
8301,The Odyssey,J.D. Salinger,1988,Fantasy,520,15,6.2
8302,1984,Homer,1974,Adventure,158,4,0.7
8303,The Catcher in the Rye,James Joyce,1910,Romance,257,4,6.9
8304,Pride and Prejudice,James Joyce,1995,Fantasy,761,11,4.9
8305,The Catcher in the Rye,Homer,1930,Classic,759,20,1.6
8306,The Great Gatsby,Herman Melville,1950,Fantasy,791,12,3
8307,To Kill a Mockingbird,Leo Tolstoy,1939,Classic,832,8,5.4
8308,The Catcher in the Rye,Homer,1990,Fiction,769,9,2.9
8309,Jane Eyre,Herman Melville,1923,Romance,497,9,0.8
8310,The Odyssey,Charlotte Bronte,1985,Fantasy,521,15,5.5
8311,The Odyssey,J.D. Salinger,1997,Fiction,293,7,3.8
8312,Ulysses,Leo Tolstoy,1914,Drama,749,6,3.3
8313,The Great Gatsby,Jane Austen,1944,Biography,696,13,3.6
8314,Jane Eyre,Harper Lee,1976,Science Fiction,243,1,9.6
8315,The Odyssey,J.D. Salinger,1942,Drama,638,4,0.4
8316,The Great Gatsby,Herman Melville,1948,Mystery,952,6,7.1
8317,The Great Gatsby,Charlotte Bronte,1947,Adventure,859,18,5.6
8318,The Catcher in the Rye,Homer,2005,Adventure,481,6,8.2
8319,The Catcher in the Rye,Herman Melville,1929,Horror,655,10,8.8
8320,The Odyssey,James Joyce,1920,Drama,306,17,8
8321,Pride and Prejudice,James Joyce,1931,Adventure,647,16,3
8322,To Kill a Mockingbird,Jane Austen,1931,Horror,350,10,8.2
8323,To Kill a Mockingbird,George Orwell,1983,Fantasy,768,15,7.1
8324,1984,Homer,1999,Fantasy,531,11,7.9
8325,Ulysses,George Orwell,1928,Horror,156,14,7.1
8326,Ulysses,Charlotte Bronte,1967,Horror,971,3,3.6
8327,The Great Gatsby,Leo Tolstoy,1950,Science Fiction,858,10,6.3
8328,Jane Eyre,Harper Lee,1904,Science Fiction,434,16,1.1
8329,Ulysses,J.D. Salinger,1965,Fantasy,679,8,4.1
8330,Moby Dick,F. Scott Fitzgerald,1908,Fiction,572,11,7.1
8331,War and Peace,Charlotte Bronte,1998,Romance,940,2,5.9
8332,The Great Gatsby,F. Scott Fitzgerald,1907,Adventure,623,13,5.5
8333,Pride and Prejudice,F. Scott Fitzgerald,1929,Biography,125,9,9.4
8334,To Kill a Mockingbird,F. Scott Fitzgerald,1938,Classic,246,3,8.6
8335,War and Peace,George Orwell,1972,Classic,366,5,0.9
8336,To Kill a Mockingbird,Harper Lee,1922,Fantasy,845,18,6
8337,Pride and Prejudice,George Orwell,1933,Fiction,532,12,1.8
8338,To Kill a Mockingbird,F. Scott Fitzgerald,2005,Adventure,117,10,7
8339,War and Peace,Leo Tolstoy,2007,Biography,495,13,3.6
8340,The Great Gatsby,Homer,2023,Mystery,730,13,0.4
8341,1984,George Orwell,1954,Adventure,576,17,3.6
8342,Ulysses,Herman Melville,1982,Biography,170,14,1.6
8343,Jane Eyre,J.D. Salinger,2008,Drama,203,14,9.9
8344,The Great Gatsby,Herman Melville,1996,Drama,330,3,3.4
8345,The Great Gatsby,Charlotte Bronte,2022,Biography,114,3,3.8
8346,The Great Gatsby,Jane Austen,1957,Romance,725,1,3.7
8347,Jane Eyre,George Orwell,1956,Drama,272,7,6.6
8348,The Great Gatsby,J.D. Salinger,1916,Biography,492,18,8.2
8349,Ulysses,Herman Melville,1935,Adventure,277,3,6.9
8350,Moby Dick,Herman Melville,2004,Fiction,983,6,1.2
8351,Jane Eyre,Harper Lee,2005,Fiction,150,5,6.9
8352,The Odyssey,James Joyce,1944,Fiction,229,6,0.9
8353,The Great Gatsby,James Joyce,1925,Biography,584,3,6.6
8354,Moby Dick,Harper Lee,1919,Biography,192,6,7.6
8355,1984,Leo Tolstoy,1969,Mystery,695,4,5.9
8356,War and Peace,George Orwell,2011,Adventure,868,3,4.7
8357,The Odyssey,Charlotte Bronte,1944,Science Fiction,749,15,5.5
8358,Pride and Prejudice,Homer,1982,Horror,376,13,4.3
8359,Pride and Prejudice,Jane Austen,1974,Romance,196,4,8.9
8360,To Kill a Mockingbird,Homer,1923,Adventure,283,10,8.8
8361,1984,Leo Tolstoy,1918,Biography,519,15,1.4
8362,War and Peace,Charlotte Bronte,1939,Biography,452,12,9
8363,Jane Eyre,James Joyce,1938,Romance,174,9,5.8
8364,To Kill a Mockingbird,J.D. Salinger,2000,Drama,566,7,8.2
8365,1984,Homer,1991,Biography,306,14,6.4
8366,The Catcher in the Rye,F. Scott Fitzgerald,2022,Classic,475,5,0.1
8367,To Kill a Mockingbird,Harper Lee,1907,Science Fiction,575,19,8.1
8368,To Kill a Mockingbird,Charlotte Bronte,1934,Adventure,247,16,1.8
8369,Jane Eyre,Herman Melville,1911,Romance,918,6,5.1
8370,1984,Leo Tolstoy,1929,Fiction,243,5,6.5
8371,The Great Gatsby,Jane Austen,1936,Horror,340,4,7.6
8372,Ulysses,Herman Melville,2017,Drama,672,19,1.6
8373,Moby Dick,Herman Melville,1944,Romance,450,17,1.9
8374,Ulysses,Jane Austen,1974,Fantasy,926,10,5.5
8375,Jane Eyre,Charlotte Bronte,1972,Mystery,783,5,9.9
8376,The Odyssey,Homer,1935,Drama,560,5,6.6
8377,The Catcher in the Rye,Herman Melville,2003,Biography,556,8,2.6
8378,Pride and Prejudice,F. Scott Fitzgerald,1920,Biography,465,9,2
8379,War and Peace,George Orwell,1958,Fantasy,691,19,8.2
8380,1984,Herman Melville,1965,Science Fiction,501,1,8.6
8381,The Catcher in the Rye,Leo Tolstoy,1972,Drama,987,6,4.8
8382,To Kill a Mockingbird,Harper Lee,1938,Classic,803,16,0.7
8383,1984,Jane Austen,1926,Mystery,931,11,3.4
8384,1984,J.D. Salinger,1928,Horror,586,2,4.8
8385,The Great Gatsby,Leo Tolstoy,1947,Drama,264,6,6.7
8386,The Great Gatsby,Homer,1991,Romance,680,11,4.6
8387,Moby Dick,George Orwell,2008,Biography,777,16,9.1
8388,Jane Eyre,Harper Lee,1908,Adventure,503,13,8.5
8389,Moby Dick,James Joyce,1991,Classic,103,8,8.3
8390,Pride and Prejudice,James Joyce,1975,Fantasy,302,4,6.4
8391,The Catcher in the Rye,James Joyce,1985,Adventure,326,12,4.5
8392,Pride and Prejudice,Leo Tolstoy,1976,Drama,453,5,4.2
8393,To Kill a Mockingbird,Charlotte Bronte,1980,Science Fiction,308,9,2.4
8394,The Odyssey,J.D. Salinger,1955,Adventure,900,1,5
8395,The Odyssey,Homer,2015,Adventure,335,8,8
8396,To Kill a Mockingbird,F. Scott Fitzgerald,1997,Fiction,572,17,9.9
8397,The Catcher in the Rye,Leo Tolstoy,1961,Fantasy,379,13,6.6
8398,War and Peace,Leo Tolstoy,2022,Biography,980,2,0.1
8399,Ulysses,Harper Lee,1945,Fiction,232,12,6.1
8400,Jane Eyre,James Joyce,1915,Romance,851,7,1.3
8401,1984,George Orwell,1941,Classic,343,18,0.5
8402,War and Peace,Homer,2007,Horror,922,6,5.1
8403,Pride and Prejudice,Jane Austen,2024,Science Fiction,327,19,0.1
8404,To Kill a Mockingbird,George Orwell,1982,Classic,430,18,9.7
8405,1984,Charlotte Bronte,1973,Adventure,930,10,8.2
8406,The Odyssey,Jane Austen,1990,Romance,852,6,8.1
8407,To Kill a Mockingbird,F. Scott Fitzgerald,1926,Biography,163,7,0.6
8408,The Great Gatsby,F. Scott Fitzgerald,1973,Classic,589,15,9.9
8409,Moby Dick,Herman Melville,1949,Classic,953,16,6.9
8410,Moby Dick,J.D. Salinger,1927,Romance,494,8,4.3
8411,War and Peace,George Orwell,2019,Mystery,879,4,8.7
8412,Pride and Prejudice,Herman Melville,1905,Science Fiction,620,15,5.8
8413,Moby Dick,Harper Lee,1984,Science Fiction,944,11,8.4
8414,The Catcher in the Rye,F. Scott Fitzgerald,1981,Horror,442,9,7.8
8415,To Kill a Mockingbird,Leo Tolstoy,2004,Mystery,636,12,5.2
8416,Jane Eyre,F. Scott Fitzgerald,1975,Adventure,503,7,4.1
8417,The Catcher in the Rye,Leo Tolstoy,2002,Classic,178,3,5.1
8418,To Kill a Mockingbird,J.D. Salinger,1905,Mystery,620,2,9.9
8419,The Catcher in the Rye,Leo Tolstoy,1929,Classic,507,3,9
8420,Ulysses,Leo Tolstoy,1978,Mystery,508,7,1.1
8421,Ulysses,Herman Melville,1920,Science Fiction,446,14,5.4
8422,The Catcher in the Rye,Jane Austen,2023,Classic,148,3,9.2
8423,War and Peace,Jane Austen,1965,Horror,536,6,8
8424,The Odyssey,James Joyce,1979,Horror,204,20,0.7
8425,Moby Dick,George Orwell,1938,Adventure,973,10,5.6
8426,To Kill a Mockingbird,George Orwell,2001,Horror,929,13,3.9
8427,The Odyssey,Charlotte Bronte,1908,Classic,346,20,4.6
8428,Ulysses,F. Scott Fitzgerald,1920,Biography,453,5,5.5
8429,Pride and Prejudice,F. Scott Fitzgerald,1977,Mystery,544,18,1.7
8430,Ulysses,Harper Lee,2011,Fantasy,972,9,2.5
8431,Ulysses,F. Scott Fitzgerald,1976,Drama,433,4,4.6
8432,1984,Jane Austen,1972,Mystery,166,1,1.4
8433,The Catcher in the Rye,Harper Lee,2009,Drama,559,2,6.6
8434,The Catcher in the Rye,George Orwell,1989,Adventure,487,9,7.2
8435,Jane Eyre,Charlotte Bronte,2021,Horror,623,12,4.1
8436,Pride and Prejudice,Leo Tolstoy,1931,Drama,843,2,6.2
8437,To Kill a Mockingbird,F. Scott Fitzgerald,1985,Classic,248,11,9.5
8438,Moby Dick,Homer,1943,Drama,353,14,2.9
8439,Jane Eyre,George Orwell,1921,Romance,263,19,7.5
8440,The Great Gatsby,Harper Lee,1986,Biography,358,20,3.1
8441,War and Peace,James Joyce,2016,Biography,526,12,3.3
8442,The Odyssey,James Joyce,1990,Horror,510,19,8.8
8443,The Catcher in the Rye,James Joyce,1929,Fiction,931,1,2.9
8444,War and Peace,Harper Lee,2010,Drama,595,8,5.7
8445,The Catcher in the Rye,Harper Lee,1927,Drama,362,7,1.3
8446,War and Peace,James Joyce,1998,Classic,189,5,2.9
8447,Moby Dick,F. Scott Fitzgerald,1936,Fiction,310,10,8.3
8448,War and Peace,George Orwell,1971,Drama,709,15,7.2
8449,Pride and Prejudice,J.D. Salinger,1936,Science Fiction,302,2,7.6
8450,Jane Eyre,Leo Tolstoy,2007,Fiction,241,10,1.9
8451,Jane Eyre,Homer,1940,Classic,722,20,9.3
8452,Jane Eyre,Jane Austen,1998,Drama,448,11,7
8453,War and Peace,J.D. Salinger,2021,Adventure,852,16,1.2
8454,The Great Gatsby,J.D. Salinger,1963,Mystery,333,11,7.4
8455,War and Peace,Jane Austen,1945,Science Fiction,490,17,9.3
8456,Ulysses,Homer,2006,Biography,966,3,5.6
8457,Moby Dick,J.D. Salinger,1903,Fiction,930,6,5.9
8458,To Kill a Mockingbird,Leo Tolstoy,1926,Biography,736,16,9.4
8459,Ulysses,Homer,1965,Adventure,901,9,9.1
8460,The Great Gatsby,Herman Melville,1959,Drama,886,9,8.6
8461,The Catcher in the Rye,George Orwell,2006,Horror,363,6,7.8
8462,Pride and Prejudice,J.D. Salinger,1928,Fantasy,347,19,4.5
8463,Pride and Prejudice,Charlotte Bronte,2011,Romance,275,13,2.4
8464,The Great Gatsby,Harper Lee,1981,Science Fiction,241,8,5.2
8465,Jane Eyre,J.D. Salinger,1925,Fiction,571,4,5.6
8466,Ulysses,Charlotte Bronte,1926,Classic,585,5,8.9
8467,Moby Dick,F. Scott Fitzgerald,2006,Horror,697,4,3.2
